工件号： 3.7-fucha1-1
检测时间： 2017/3/26 21:11:23
扫查距离： 3000 管道外径： 508 管道壁厚： 10 管道埋深： 1500 判断长度： 3 去除长度： 200
29,3628.5,1704.9,30.7,-4805.7,10288.5,-22952.5,19357.9,37702.4,-22281.8,18408.5,31975.4,-19000.5,29646.4,32896.7,-25910.3,18377.7,30270.5
30,3626.9,1704.8,30.2,-4807.6,10288.5,-22952.7,19356.2,37702.2,-22283.3,18407.2,31974.1,-19000.0,29644.7,32894.6,-25910.2,18376.9,30269.3
31,3628.4,1705.1,30.2,-4806.1,10287.2,-22952.6,19358.2,37701.2,-22282.2,18407.0,31974.1,-19000.9,29645.4,32895.1,-25910.6,18376.8,30269.1
32,3626.9,1705.5,30.5,-4808.1,10288.6,-22952.4,19356.8,37703.6,-22283.5,18407.9,31975.1,-18999.8,29645.4,32895.6,-25910.3,18377.3,30269.6
33,3628.4,1705.9,30.8,-4807.0,10287.5,-22952.5,19358.5,37704.0,-22282.5,18408.4,31975.9,-19000.7,29646.0,32897.0,-25911.0,18377.6,30270.0
34,3626.9,1705.2,30.9,-4806.6,10288.7,-22953.4,19356.8,37703.4,-22283.9,18408.4,31975.9,-19000.4,29645.5,32896.9,-25910.7,18377.5,30270.7
35,3628.2,1705.4,28.8,-4805.3,10288.2,-22953.1,19358.0,37702.3,-22282.6,18408.0,31975.6,-19001.1,29646.2,32897.0,-25910.7,18379.2,30270.3
36,3626.6,1705.4,28.2,-4807.2,10288.9,-22953.0,19356.9,37703.4,-22283.6,18407.4,31975.6,-19000.2,29645.7,32896.2,-25910.2,18379.2,30270.2
37,3628.2,1705.2,29.3,-4805.6,10288.4,-22952.7,19357.8,37702.4,-22282.3,18407.2,31975.3,-19000.8,29646.1,32896.8,-25910.5,18377.9,30270.0
38,3626.8,1705.1,29.7,-4806.8,10289.1,-22952.8,19356.8,37703.3,-22283.5,18407.7,31975.5,-19000.1,29645.9,32896.5,-25910.3,18378.0,30270.4
39,3627.9,1705.4,29.6,-4805.7,10287.1,-22952.9,19359.4,37702.6,-22283.0,18407.7,31975.6,-19001.6,29646.5,32896.9,-25910.9,18378.1,30270.3
40,3626.4,1705.5,30.3,-4807.0,10287.8,-22953.2,19357.8,37703.6,-22284.3,18408.3,31976.0,-19001.1,29645.6,32896.7,-25910.7,18378.0,30270.5
41,3628.1,1705.3,31.3,-4805.4,10287.9,-22952.7,19358.1,37702.3,-22282.4,18408.0,31975.5,-19001.0,29646.0,32896.9,-25910.5,18376.6,30270.1
42,3626.5,1705.4,32.0,-4806.9,10288.9,-22952.3,19356.3,37702.6,-22283.0,18407.5,31975.1,-18999.6,29645.2,32895.8,-25909.6,18375.5,30269.7
43,3627.9,1705.3,28.9,-4805.7,10288.7,-22952.0,19357.2,37701.9,-22281.8,18407.5,31975.0,-19000.4,29645.9,32896.2,-25909.8,18378.6,30269.6
44,3626.6,1705.3,29.7,-4806.9,10290.3,-22951.9,19355.4,37702.8,-22282.5,18407.9,31975.2,-18999.4,29645.7,32895.8,-25909.1,18378.2,30270.0
45,3628.0,1705.0,30.2,-4805.5,10288.9,-22951.5,19357.4,37701.8,-22281.0,18407.9,31975.0,-18999.8,29646.3,32896.4,-25909.1,18377.7,30270.0
46,3626.6,1705.2,31.2,-4807.3,10289.1,-22951.6,19356.4,37702.9,-22282.2,18407.9,31975.1,-18999.1,29645.4,32895.7,-25908.8,18376.7,30270.0
47,3627.5,1706.1,32.6,-4806.4,10287.4,-22952.4,19357.6,37702.5,-22282.9,18407.9,31975.4,-19001.5,29645.0,32896.1,-25910.4,18375.3,30269.3
48,3626.0,1706.2,32.5,-4808.2,10287.6,-22953.5,19356.5,37703.8,-22285.5,18407.3,31975.0,-19001.7,29644.1,32895.6,-25911.5,18374.8,30268.9
49,3628.0,1705.7,30.8,-4805.8,10288.2,-22952.8,19358.0,37703.7,-22283.2,18407.7,31975.8,-19001.2,29646.2,32897.9,-25911.2,18377.0,30270.2
50,3626.8,1705.9,31.7,-4807.2,10288.8,-22951.6,19358.0,37706.0,-22283.0,18409.2,31977.2,-18999.2,29646.8,32898.8,-25909.8,18377.5,30271.3
51,3628.3,1704.8,30.0,-4807.4,10288.7,-22952.4,19358.2,37702.7,-22282.0,18407.9,31975.6,-19002.3,29646.9,32895.3,-25910.2,18377.9,30270.8
52,3626.4,1703.3,29.7,-4812.4,10289.2,-22952.6,19356.2,37702.1,-22283.2,18406.4,31973.1,-19002.6,29645.3,32889.6,-25909.6,18376.7,30269.8
53,3627.6,1703.3,30.3,-4807.7,10287.6,-22951.1,19357.0,37700.5,-22280.7,18406.0,31972.1,-18999.2,29644.7,32892.8,-25908.3,18375.7,30268.7
54,3623.9,1701.3,30.4,-4813.2,10287.6,-22951.2,19354.9,37700.9,-22284.0,18404.7,31969.2,-18996.5,29642.5,32887.7,-25907.9,18374.3,30267.8
55,3624.3,1699.8,28.2,-4816.7,10287.8,-22952.5,19355.1,37700.1,-22285.4,18403.8,31967.9,-18999.2,29643.0,32883.4,-25909.7,18375.6,30268.1
56,3623.5,1700.6,28.5,-4816.1,10288.6,-22952.8,19354.9,37701.9,-22286.1,18404.7,31969.6,-18998.5,29643.5,32885.7,-25909.7,18376.2,30269.0
57,3624.6,1701.4,28.3,-4810.5,10288.1,-22952.1,19356.1,37701.3,-22284.6,18405.2,31970.7,-18997.5,29644.3,32890.8,-25909.3,18376.9,30269.3
58,3620.7,1702.9,28.3,-4806.8,10289.1,-22952.0,19354.9,37702.5,-22287.5,18406.0,31972.5,-18995.3,29644.0,32895.7,-25908.2,18377.7,30269.6
59,3620.2,1704.3,28.6,-4799.3,10287.3,-22952.6,19358.2,37702.3,-22288.6,18406.6,31974.9,-18995.7,29645.5,32903.1,-25908.8,18378.0,30270.5
60,3618.6,1704.9,29.1,-4798.8,10288.3,-22952.7,19356.5,37703.2,-22289.8,18406.0,31975.2,-18993.9,29644.8,32904.4,-25908.3,18376.8,30270.3
61,3619.9,1704.7,28.1,-4800.3,10288.1,-22952.2,19357.4,37702.6,-22288.5,18405.8,31974.8,-18995.2,29645.5,32902.4,-25908.4,18377.6,30270.1
62,3618.9,1704.2,28.4,-4804.8,10288.8,-22952.8,19356.2,37703.2,-22289.8,18405.8,31974.3,-18996.7,29645.0,32898.4,-25908.6,18377.4,30270.1
63,3620.4,1704.3,28.3,-4808.1,10288.0,-22953.2,19357.0,37701.6,-22289.1,18405.3,31973.5,-19000.2,29645.0,32893.5,-25909.5,18377.0,30269.2
64,3619.1,1704.8,27.9,-4811.9,10289.1,-22952.6,19355.5,37702.8,-22289.5,18405.5,31974.1,-19000.0,29644.6,32890.9,-25908.6,18377.6,30269.3
65,3620.7,1705.0,26.3,-4812.2,10287.7,-22951.6,19357.2,37702.1,-22287.4,18405.6,31974.3,-19000.5,29644.9,32889.9,-25908.1,18379.3,30269.3
66,3619.6,1705.0,27.4,-4814.6,10288.0,-22952.1,19356.5,37702.8,-22288.7,18406.0,31974.4,-19000.5,29644.5,32888.2,-25908.3,18378.6,30269.4
67,3621.9,1705.0,27.5,-4813.3,10286.7,-22952.4,19358.2,37701.7,-22287.3,18405.7,31974.3,-19002.4,29644.9,32888.4,-25909.1,18378.2,30269.2
68,3621.9,1705.3,26.1,-4813.8,10287.2,-22952.3,19357.7,37702.6,-22286.7,18406.2,31974.8,-19001.4,29644.9,32888.8,-25908.5,18380.1,30269.6
69,3624.7,1705.3,27.4,-4811.7,10287.5,-22952.0,19358.6,37701.8,-22284.3,18406.6,31975.1,-19002.2,29646.0,32890.1,-25909.0,18379.2,30269.8
70,3624.3,1705.7,29.7,-4812.0,10288.0,-22951.9,19357.8,37702.9,-22284.4,18407.0,31976.0,-19001.6,29645.8,32890.9,-25908.8,18377.3,30270.3
71,3626.6,1706.2,31.5,-4809.5,10286.9,-22951.8,19359.6,37701.8,-22282.6,18407.3,31976.3,-19002.9,29646.5,32892.2,-25909.2,18375.8,30270.1
72,3625.6,1706.5,31.3,-4810.1,10288.9,-22952.1,19358.6,37703.6,-22283.5,18408.2,31977.7,-19002.9,29647.4,32893.5,-25909.2,18376.9,30271.2
73,3627.4,1706.4,29.0,-4809.4,10287.3,-22951.8,19360.3,37702.9,-22282.0,18407.6,31977.6,-19003.5,29647.6,32893.5,-25909.4,18378.6,30271.2
74,3626.0,1706.2,29.7,-4811.0,10287.6,-22952.0,19358.1,37702.9,-22282.8,18406.9,31976.5,-19002.0,29645.7,32891.8,-25908.8,18377.2,30270.3
75,3627.3,1706.7,30.6,-4808.6,10286.5,-22951.9,19359.7,37702.7,-22282.1,18407.4,31976.9,-19002.8,29646.2,32894.1,-25909.5,18376.8,30270.1
76,3624.5,1705.4,29.1,-4810.7,10287.6,-22952.1,19357.8,37704.5,-22284.9,18406.9,31975.7,-19000.5,29645.4,32893.8,-25909.4,18377.9,30270.3
77,3625.1,1703.5,26.4,-4809.3,10287.8,-22952.6,19357.5,37701.5,-22284.4,18405.0,31973.1,-19000.1,29645.3,32892.3,-25909.5,18378.6,30269.5
78,3624.4,1703.5,24.3,-4811.3,10288.2,-22952.3,19356.4,37701.8,-22284.7,18404.7,31972.6,-18999.3,29644.6,32890.5,-25909.1,18380.4,30269.1
79,3625.7,1703.0,24.3,-4812.1,10286.7,-22952.8,19357.4,37700.0,-22284.5,18403.9,31971.1,-19001.1,29644.2,32887.9,-25910.1,18379.6,30268.1
80,3623.8,1702.8,27.6,-4813.8,10287.4,-22953.4,19355.3,37700.3,-22286.4,18403.9,31970.4,-19000.2,29642.8,32886.6,-25910.2,18376.3,30267.5
81,3625.3,1703.5,28.7,-4812.4,10287.4,-22952.2,19356.2,37700.4,-22284.3,18404.5,31970.9,-18999.9,29643.6,32888.0,-25909.6,18375.7,30267.4
82,3624.1,1704.1,29.6,-4813.6,10287.7,-22952.2,19355.6,37702.0,-22285.5,18405.1,31971.6,-18999.6,29643.3,32888.4,-25909.5,18375.6,30267.5
83,3626.0,1703.3,28.9,-4809.2,10286.9,-22953.2,19356.9,37699.6,-22284.4,18404.6,31971.2,-19000.9,29643.7,32890.4,-25910.4,18375.6,30267.9
84,3625.6,1703.1,29.4,-4810.0,10288.4,-22951.8,19356.3,37702.3,-22283.0,18405.7,31972.9,-18998.2,29644.7,32892.3,-25908.7,18376.2,30269.8
85,3627.1,1702.7,28.4,-4807.8,10288.4,-22950.6,19357.9,37702.4,-22280.9,18406.1,31973.3,-18997.0,29646.2,32894.5,-25908.0,18377.7,30270.6
86,3625.2,1702.5,28.5,-4808.1,10288.6,-22951.7,19356.8,37703.7,-22284.0,18406.4,31973.2,-18996.7,29645.4,32895.6,-25909.2,18377.9,30270.7
87,3627.3,1703.4,29.0,-4803.3,10286.8,-22951.9,19358.9,37702.6,-22282.7,18406.5,31974.0,-18998.1,29645.8,32899.3,-25910.0,18377.5,30270.6
88,3626.7,1703.7,29.3,-4802.8,10288.1,-22950.3,19359.3,37704.8,-22281.3,18408.4,31976.2,-18995.6,29647.3,32902.0,-25907.9,18379.1,30272.5
89,3628.4,1703.9,29.1,-4801.9,10288.7,-22948.9,19360.9,37705.3,-22278.7,18409.8,31977.6,-18995.6,29649.6,32903.4,-25907.1,18380.7,30273.6
90,3627.0,1703.8,30.5,-4804.4,10288.9,-22950.0,19359.5,37705.9,-22280.9,18409.3,31977.1,-18996.7,29648.4,32901.5,-25908.0,18378.8,30273.3
91,3628.3,1704.3,32.4,-4803.9,10288.1,-22951.0,19360.0,37705.0,-22281.6,18409.4,31976.9,-18999.3,29648.0,32901.2,-25909.8,18376.9,30272.6
92,3626.8,1704.8,31.4,-4805.6,10289.0,-22951.4,19358.7,37706.6,-22283.3,18409.3,31977.3,-18998.9,29647.7,32901.0,-25910.0,18377.9,30272.5
93,3628.5,1704.8,29.5,-4803.3,10288.0,-22952.1,19359.5,37704.6,-22282.3,18408.3,31976.7,-19000.0,29647.5,32901.3,-25910.8,18378.7,30271.9
94,3626.6,1705.4,31.1,-4804.5,10287.7,-22952.4,19358.4,37705.5,-22284.0,18408.4,31976.5,-18999.3,29646.1,32901.0,-25910.7,18377.2,30271.1
95,3627.9,1704.9,29.0,-4800.9,10286.5,-22952.5,19358.9,37702.1,-22282.7,18407.3,31974.7,-18999.7,29645.3,32901.1,-25910.6,18378.3,30269.8
96,3626.4,1704.8,28.5,-4801.3,10287.3,-22952.5,19356.9,37702.1,-22283.7,18406.7,31974.1,-18998.2,29644.2,32900.7,-25910.1,18378.2,30269.3
97,3628.1,1704.8,28.2,-4800.1,10286.3,-22951.7,19358.4,37700.7,-22281.5,18406.2,31973.7,-18998.1,29644.7,32900.6,-25909.6,18378.0,30268.9
98,3626.2,1705.2,29.4,-4803.3,10287.7,-22952.1,19357.3,37703.5,-22283.7,18407.8,31974.9,-18998.5,29645.0,32900.2,-25909.9,18378.4,30269.7
99,3627.0,1705.5,29.2,-4806.0,10286.0,-22952.6,19359.9,37703.5,-22284.4,18408.0,31975.1,-19002.3,29645.8,32897.5,-25911.4,18378.7,30269.6
100,3625.6,1704.6,28.6,-4807.9,10287.5,-22952.7,19357.4,37702.6,-22284.9,18406.9,31973.9,-19001.9,29644.8,32894.7,-25910.5,18378.3,30269.3
101,3627.1,1704.4,28.7,-4805.5,10287.2,-22952.8,19357.6,37701.3,-22283.9,18405.8,31973.4,-19002.6,29644.7,32895.8,-25911.0,18377.1,30269.0
102,3625.4,1704.9,29.5,-4805.4,10287.8,-22952.0,19357.4,37704.1,-22284.5,18406.5,31974.8,-19000.0,29645.2,32898.7,-25909.8,18377.0,30269.9
103,3626.0,1706.2,30.6,-4800.3,10286.4,-22950.9,19359.8,37703.9,-22283.0,18407.4,31976.0,-18999.1,29646.2,32903.6,-25909.0,18376.8,30269.8
104,3623.8,1706.5,32.3,-4796.0,10287.0,-22951.2,19357.8,37702.8,-22284.5,18406.6,31976.0,-18997.4,29644.9,32906.8,-25908.3,18374.3,30269.5
105,3625.1,1706.4,31.9,-4794.8,10286.9,-22950.3,19358.3,37701.9,-22282.7,18406.5,31975.8,-18997.4,29645.1,32907.1,-25907.8,18374.6,30269.4
106,3623.7,1706.4,29.9,-4796.5,10288.4,-22950.1,19356.9,37702.9,-22283.2,18406.8,31976.4,-18996.3,29645.2,32906.4,-25906.9,18376.9,30269.9
107,3625.1,1706.3,28.8,-4794.0,10286.9,-22952.0,19358.4,37701.7,-22284.2,18406.8,31976.1,-18998.6,29645.3,32907.8,-25909.3,18378.0,30269.8
108,3623.6,1706.0,29.9,-4796.7,10288.1,-22952.6,19358.2,37703.7,-22286.0,18407.6,31976.9,-18998.6,29646.3,32907.0,-25909.6,18377.7,30270.9
109,3625.3,1705.9,29.4,-4798.8,10287.8,-22951.2,19360.0,37703.6,-22283.8,18408.2,31977.5,-18999.7,29647.8,32904.8,-25909.1,18378.8,30271.6
110,3624.1,1705.6,30.5,-4803.5,10288.3,-22951.7,19358.1,37703.9,-22285.1,18407.7,31977.0,-19000.9,29646.4,32900.4,-25909.2,18377.1,30271.4
111,3625.6,1705.9,29.5,-4801.9,10288.0,-22952.5,19359.3,37703.4,-22285.2,18407.7,31977.5,-19003.8,29647.2,32901.4,-25910.8,18378.3,30271.7
112,3624.6,1705.9,29.4,-4803.4,10288.3,-22953.5,19357.8,37703.3,-22287.0,18407.5,31976.7,-19004.1,29646.1,32899.9,-25911.5,18378.1,30270.8
113,3626.4,1705.1,28.2,-4804.7,10286.9,-22954.0,19358.8,37701.5,-22286.0,18406.6,31975.2,-19005.5,29645.7,32896.9,-25912.4,18378.4,30270.0
114,3624.8,1703.5,27.2,-4810.8,10287.8,-22954.2,19357.6,37703.3,-22287.4,18406.7,31974.0,-19004.8,29645.4,32892.5,-25912.2,18379.5,30270.5
115,3625.8,1702.2,27.7,-4812.7,10288.2,-22954.3,19357.8,37702.4,-22286.9,18406.4,31972.6,-19005.9,29646.0,32889.7,-25912.7,18378.7,30270.4
116,3623.8,1702.0,26.9,-4814.7,10288.6,-22955.0,19356.4,37702.7,-22289.1,18406.3,31972.1,-19005.9,29645.0,32888.0,-25912.9,18379.3,30270.2
117,3625.4,1701.9,27.5,-4813.4,10288.0,-22955.0,19357.2,37701.4,-22287.8,18405.7,31972.0,-19006.8,29645.2,32888.0,-25913.2,18378.2,30270.1
118,3624.1,1701.9,29.0,-4815.1,10288.7,-22954.8,19356.4,37703.0,-22288.3,18406.5,31972.6,-19005.6,29645.0,32887.8,-25912.4,18377.6,30270.7
119,3625.5,1702.0,29.3,-4813.5,10287.6,-22954.7,19358.2,37702.2,-22287.4,18406.5,31972.8,-19006.5,29645.7,32888.7,-25912.8,18377.2,30270.8
120,3624.4,1701.8,27.1,-4815.8,10289.0,-22955.2,19356.2,37703.1,-22288.7,18405.8,31972.3,-19006.3,29645.2,32887.3,-25913.0,18378.8,30270.6
121,3626.1,1701.9,26.0,-4814.3,10288.4,-22954.7,19356.6,37701.7,-22286.9,18405.6,31971.9,-19006.5,29645.0,32887.4,-25913.0,18379.6,30270.0
122,3624.9,1702.0,27.2,-4813.7,10289.3,-22954.0,19355.7,37702.9,-22287.0,18406.3,31972.7,-19004.1,29645.1,32889.2,-25911.9,18379.1,30270.6
123,3626.6,1702.4,28.6,-4810.3,10288.3,-22953.3,19357.9,37702.5,-22285.0,18406.9,31973.3,-19003.4,29646.2,32892.2,-25911.6,18378.3,30270.9
124,3625.2,1702.8,30.3,-4810.7,10288.6,-22953.2,19357.2,37704.3,-22286.1,18407.7,31974.1,-19002.2,29645.7,32893.6,-25911.3,18377.3,30271.3
125,3626.9,1702.7,32.6,-4810.6,10286.5,-22952.7,19359.2,37703.4,-22284.6,18407.3,31973.5,-19003.2,29645.7,32892.8,-25911.5,18374.7,30270.9
126,3626.1,1701.7,30.7,-4813.5,10287.5,-22952.6,19357.6,37703.1,-22284.7,18406.6,31972.7,-19002.9,29645.2,32889.6,-25910.8,18375.9,30270.9
127,3627.6,1701.5,28.9,-4812.7,10287.1,-22952.7,19358.5,37701.8,-22283.7,18406.2,31972.5,-19004.5,29645.7,32889.1,-25911.3,18377.2,30270.9
